RIEMANN HYPOTHESIS: 10,000 ZEROS
1261,4537.296968601701337
1262,4539.160237460427197
1263,4540.356503512296513
1264,4542.111534276444218
1265,4544.769333962346536
1266,4546.164745550211592
1267,4547.977373144327430
1268,4552.333881829329584
1269,4553.506654147009613
1270,4554.252759678044640
1271,4555.634919938618623
1272,4557.562571994290920
1273,4558.383014083750822
1274,4560.232696970395409
1275,4560.963319595181019
1276,4564.781422078855940
1277,4567.149312716283021
1278,4567.925994121388612
1279,4569.630253011130662
1280,4571.492188443894520
1281,4573.315345363442248
1282,4574.351687570506328
1283,4585.010743500989520
1284,4586.196640298421698
1285,4587.686241144931955
1286,4588.932272695644315
1287,4593.806182925416579
1288,4596.241424790087876
1289,4599.417077023538695
1290,4602.290164355958041
1291,4603.194847931137701
1292,4605.861453628769596
1293,4607.711452245749570
1294,4611.452584692132405
1295,4612.761249419653723
1296,4613.695867191223442
1297,4615.521024671415034
1298,4616.253239109233618
1299,4618.149013992068831
1300,4619.499174726232013
1301,4620.524129043255925
1302,4621.361446039482871
1303,4631.748123931534792
1304,4633.577050548055013
1305,4634.285881859495021
1306,4635.401447397365700
1307,4636.443919650345379
1308,4646.795400223729303
1309,4650.621875366402492
1310,4651.636480455767014
1311,4662.094325468492571
1312,4662.910797951073619
1313,4664.291216243233066
1314,4665.161668495823506
1315,4666.079581133590182
1316,4668.045371213800536
1317,4669.849957404468114
1318,4671.862616987772526
1319,4673.298030143415417
1320,4676.346466262418289
1321,4679.097603935280858
1322,4680.063243654966755
1323,4682.983724143552536
1324,4686.730313197046598
1325,4689.490695544155642
1326,4700.140890846941147
1327,4701.859273575113548
1328,4703.031123750875850
1329,4708.578452445573930
1330,4710.575042997021228
1331,4711.683648921229178
1332,4714.239490515663420
1333,4725.013303898675986
1334,4726.928102731913896
1335,4728.729207813819812
1336,4729.670514665902374
1337,4733.180139265999060
1338,4734.514399916643924
1339,4736.061011072164547
1340,4738.819102501966881
1341,4741.729528058725009
1342,4743.735256345697053
1343,4745.826143102199239
1344,4748.318199309761440
1345,4749.720822833587590
1346,4751.228370619828638
1347,4753.095624991117802
1348,4757.209772953715401
1349,4757.977188402644970
1350,4770.266948471188698
1351,4772.082844104625110
1352,4774.039473255909797
1353,4779.610484660599468
1354,4780.745525764267768
1355,4782.345710132966815
1356,4783.381777299561691
1357,4784.654339008287025
1358,4785.519008025771655
1359,4787.258825160792185
1360,4788.139965104899602
1361,4789.020144952330156
1362,4791.268537891042797
1363,4795.767648494147579
1364,4797.086026981836767
1365,4799.641277383501802
1366,4800.641926891162257
1367,4802.315934312509853
1368,4805.066816263063629
1369,4806.392923014593180
1370,4812.140652906411560
1371,4813.053888799770903
1372,4814.671947694375376
1373,4816.436699579835476
1374,4819.719443655286341
1375,4820.228874274684131
1376,4822.213564231761666
1377,4824.118913754193272
1378,4834.704785009711486
1379,4836.586117214168553
1380,4838.644595446397034
1381,4841.055546825157762
1382,4842.065934433871917
1383,4846.968983715501054
1384,4848.093018035932801
1385,4848.893257932052620
1386,4850.857035534772876
1387,4851.502735650015893
1388,4853.458159065798100
1389,4854.606031545006772
1390,4855.705868403977547
1391,4866.945263956034978
1392,4868.598415027905503
1393,4869.446830626748124
1394,4871.724145021172262
1395,4873.171190338774977
1396,4875.263645341193296
1397,4880.092402589233643
1398,4882.920826842549104
1399,4883.915407102934296
1400,4893.985155964790465
1401,4895.954143414327518
1402,4896.985260694960743
1403,4899.123314804816800
1404,4900.678774521850755
1405,4902.798632439220455
1406,4906.673842806940229
1407,4908.371486744877075
1408,4910.196532218645189
1409,4911.309120874532709
1410,4914.771394832352598
1411,4915.748480420109445
1412,4917.769168881350197
1413,4919.536352009235998
1414,4924.296089571203993
1415,4925.121347741290265
1416,4928.997683767353010
1417,4932.068672631271511
1418,4937.724984024562218
1419,4939.625756775702030
1420,4942.118680029816460
1421,4943.004899428957287
1422,4943.928361731585028
1423,4945.119400356631559
1424,4946.140361641100753
1425,4949.068971890314060
1426,4950.633593701787504
1427,4951.920363413902123
1428,4954.288353025110155
1429,4956.431462705597369
1430,4957.344424205573887
1431,4959.020423239734555
1432,4960.191314393532593
1433,4962.223209647762815
1434,4964.946404157484722
1435,4966.597498519873625
1436,4968.856081178635577
1437,4970.462736278743250
1438,4971.394056148660638
1439,4974.452700142941467
1440,4975.300281545975849
1441,4976.974335156503912
1442,4978.875473955174130
1443,4980.153521030972115
1444,4982.534188885998446
1445,4984.550040545237607
1446,4986.260860723029509
1447,4988.212092211150775
1448,4991.245188693607815
1449,4992.368055253071361
1450,4995.913167854020685
1451,5000.860526109024249
1452,5003.474895154530714
1453,5005.509181308046209
1454,5006.174223203704969
1455,5009.209648589804601
1456,5019.426648208249389
1457,5020.344340981269852
1458,5022.212038817968278
1459,5023.920182448257947
1460,5025.766682295992723
1461,5027.233565155883298
1462,5030.975460543981171
1463,5032.390768637984365
1464,5034.519694803491802
1465,5035.485550803800834
1466,5037.481928415897528
1467,5038.333776187716467
1468,5041.052418605727325
1469,5041.775493160517726
1470,5042.994401789905169
1471,5044.670391763268526
1472,5045.969119626144675
1473,5047.873786219799513
1474,5048.783895399003086
1475,5050.315724756635063
1476,5052.306117153606465
1477,5054.412030224611044
1478,5055.204229722847231
1479,5065.467301777787725
1480,5066.581171324218303
1481,5068.376204777086059
1482,5069.117346571604685
1483,5070.901655776040570
1484,5074.899608453983092
1485,5076.609356624212523
1486,5079.597014500128353
1487,5082.299579469232413
1488,5084.379881387218120
1489,5085.950037224848529
1490,5086.983935915205620
1491,5089.195401766569375
1492,5092.860374385563773
1493,5093.660319718141182
1494,5096.615905176930028
1495,5098.976999667806922
1496,5101.020721563410007
1497,5105.620351280203977
1498,5108.471522060854113
1499,5111.511141629205667
1500,5115.343760596121683
1501,5117.049080394514931
1502,5121.090879799153299
1503,5125.264828531719104
1504,5126.252484199595528
1505,5131.049094541479462
1506,5131.993304103437367
1507,5134.683685379479357
1508,5139.689268260000972
1509,5142.467199866129704
1510,5146.136678578755891
1511,5149.776452028442691
1512,5150.685688511193803
1513,5154.611149709231540
1514,5155.463229777330525
1515,5156.517875232574625
1516,5158.961372687002950
1517,5160.045419738637975
1518,5160.873777293370040
1519,5163.030690849522216
1520,5164.112372549242536
1521,5167.469511013431656
1522,5170.304659282102875
1523,5171.199694727742099
1524,5174.341527204420345
1525,5175.101146256368338
1526,5177.221186141168801
1527,5178.720630540719867
1528,5184.695084829828374
1529,5186.337834249918160
1530,5189.097845376173609
1531,5191.102847345102418
1532,5192.056331901452722
1533,5194.723492740661641
1534,5196.744691047545530
1535,5197.742388128789571
1536,5201.577416017675205
1537,5202.446309616341750
1538,5205.088515541754532
1539,5205.927262165837419
1540,5210.817919262267424
1541,5212.409880089870967
1542,5213.340071169124712
1543,5216.958806569066837
1544,5219.013974736392811
1545,5220.230357677637585
1546,5222.875702932759850
1547,5224.484975414974542
1548,5228.196825257094133
1549,5229.326092049909676
1550,5240.592849671334079
1551,5241.588187851079965
1552,5246.306194906110250
1553,5250.687812859088808
1554,5251.765838304593672
1555,5252.650482094896688
1556,5255.629675467564994
1557,5259.085532792652884
1558,5261.239149824445121
1559,5262.818299369058877
1560,5265.134092919063733
1561,5265.580548082259156
1562,5279.736461564249112
1563,5281.688329095397421
1564,5283.514106004169662
1565,5286.412812975378074
1566,5287.203809570341946
1567,5289.325685148957746
1568,5293.005022196976824
1569,5296.614470632121083
1570,5299.199181689010402
1571,5301.467887698499908
1572,5302.969131381238185
1573,5303.913640319505248
1574,5308.047036633023708
1575,5310.633280412478598
1576,5314.410592650000581
1577,5317.097072676868265
1578,5320.123048047801603
1579,5321.525571507400855
1580,5322.668697150951630
1581,5323.818842531823975
1582,5325.440218654572163
1583,5327.514049943846658
1584,5328.447028508782751
1585,5329.386129391145914
1586,5331.004595531483574
1587,5331.877023771628956
1588,5333.828265450645631
1589,5335.928438533436747
1590,5339.661700544882478
1591,5341.280126887705592
1592,5343.016759477132837
1593,5346.097887136010286
1594,5346.880374577562179
1595,5348.779745207847554
1596,5349.471372293524837
1597,5351.799734105488824
1598,5354.211537681107984
1599,5355.370128067311271
1600,5360.852379046974420
1601,5363.703632102804477
1602,5365.728183756084036
1603,5367.396707751207032
1604,5373.191633378355618
1605,5374.130572274169026
1606,5374.861516850474800
1607,5376.730138434074433
1608,5377.690628049116640
1609,5378.737206014888216
1610,5381.369814420439980
1611,5384.810101439709797
1612,5386.297418718965673
1613,5387.718354367537358
1614,5389.670033103453534
1615,5391.489199498794733
1616,5395.126656115681726
1617,5396.097673782891434
1618,5397.101965195799494
1619,5398.289735496157846
1620,5399.699860159826130
1621,5401.178104487225937
1622,5401.956525029243494
1623,5405.341899875242234
1624,5408.571166752763020
1625,5410.091260663549292
1626,5412.128966561259404
1627,5412.739037832744543
1628,5416.495344912588735
1629,5417.710365466807161
1630,5419.632112632915778
1631,5420.601264209376495
1632,5422.101873795279062
1633,5423.418163095863747
1634,5426.092370679922169
1635,5431.505519171305423
1636,5435.197122994510210
1637,5439.882252299162246
1638,5440.632735582545138
1639,5441.584784017102720
1640,5443.775143652429506
1641,5449.417527660814812
1642,5451.339011536543694
1643,5454.936214641864353
1644,5455.873900088089613
1645,5458.744181499014303
1646,5464.221884330530884
1647,5465.091574086226501
1648,5467.803189744573501
1649,5469.495612817384426
1650,5471.731127701058540
1651,5472.279769077813398
1652,5483.484253947701291
1653,5485.374080684855471
1654,5486.262763538565196
1655,5487.134476139417529
1656,5488.206665149428773
1657,5491.212038973115341
1658,5492.130426485066891
1659,5493.816573900739058
1660,5497.388001551290472
1661,5498.141734363609430
1662,5499.595675041920913
1663,5500.365432634987883
1664,5501.326206653294321
1665,5503.229503554843177
1666,5506.888159280468244
1667,5509.277965668102297
1668,5510.530936967953494
1669,5513.102834923331102
1670,5514.015219505599816
1671,5517.935400891965401
1672,5521.626768274217284
1673,5523.586195006625530
1674,5525.259616028635719
1675,5527.336921912319667
1676,5528.175494218563472
1677,5531.914448809938222
1678,5534.792591052298121
1679,5535.667668813744967
1680,5545.637511953507783
1681,5546.542901556704237
1682,5548.516423586890596
1683,5549.384581314438037
1684,5552.243614700156286
1685,5562.219906450622148
1686,5564.420651844425265
1687,5566.901192301974334
1688,5568.720565741587961
1689,5569.992696383094881
1690,5571.456211208095738
1691,5572.615985909651499
1692,5574.452932511552717
1693,5576.057771775681431
1694,5577.208356879468738
1695,5581.000839345329041
1696,5581.833433402928677
1697,5583.381334116443213
1698,5587.143828550024409
1699,5590.359739818484741
1700,5591.909182561182206
1701,5594.563316553962068
1702,5595.750864320384608
1703,5598.621776124602547
1704,5600.134815064983741
1705,5601.286464534494371
1706,5603.101973793816796
1707,5605.627577754747108
1708,5606.575215247326014
1709,5608.666224337980566
1710,5609.575217570576569
1711,5611.138941456282737
1712,5612.171503727935487
1713,5613.091706929169050
1714,5616.219955623455462
1715,5619.883515983283360
1716,5622.473135608714983
1717,5623.492739735188479
1718,5627.193383382198590
1719,5629.870168947521961
1720,5631.490023712384755
1721,5632.819229898016602
1722,5634.399234315935246
1723,5636.143862001043090
1724,5637.501296394507335
1725,5640.204030737015273
1726,5641.921409462614974
1727,5643.620951138064811
1728,5645.741190777661359
1729,5655.806738090641375
1730,5658.344093520957358
1731,5662.491997614036336
1732,5672.270108118892495
1733,5676.932409525750700
1734,5682.345015610347218
1735,5685.136247008090322
1736,5686.071563130828508
1737,5687.086331497310312
1738,5689.983146294674953
1739,5693.569799298475118
1740,5694.388650251500621
1741,5697.144947780786424
1742,5697.963437455735402
1743,5699.392665007172582
1744,5700.998758398347491
1745,5702.723722446319698
1746,5703.634377692109410
1747,5704.474704208082585
1748,5706.627164132973121
1749,5709.062309923930115
1750,5712.829195452985914
1751,5713.754013794108687
1752,5715.607605191037692
1753,5716.401972249857863
1754,5717.791173578827511
1755,5718.461642251534613
1756,5720.373597079160390
1757,5721.990778620244782
1758,5723.816678637740551
1759,5725.694328978606791
1760,5727.005579679216680
1761,5731.358501406347386
1762,5732.309915041270870
1763,5734.312252460299533
1764,5738.618502521007940
1765,5739.552218322367480
1766,5740.842175242634767
1767,5745.345249156252066
1768,5746.095221820073675
1769,5747.951477380068354
1770,5748.725108271085446
1771,5749.915345875802814
1772,5751.541704277547979
1773,5752.745936419817554
1774,5753.679497957417880
1775,5755.283589290787859
1776,5759.881041541483683
1777,5760.681594620077703
1778,5762.498212711080669
1779,5763.840548506576852
1780,5766.312105236785101
1781,5767.363397938956041
1782,5768.018708424371653
1783,5769.239726960774533
1784,5771.745390073952876
1785,5773.095200644271245
1786,5775.415012773592935
1787,5777.413804802977211
1788,5780.398006465990875
1789,5781.244474384211571
1790,5784.033508210284708
1791,5786.509338104568087
1792,5791.558566310990500
1793,5792.283164752552693
1794,5797.867146381514431
1795,5800.726503710106044
1796,5802.357829948759900
1797,5804.423064540294945
1798,5805.810023588932381
1799,5806.827321874622612
1800,5807.815419210547589
1801,5808.942696351980885
1802,5811.350858341335879
1803,5812.213494734063715
1804,5813.325795215538164
1805,5814.473737739678654
1806,5816.284451689472007
1807,5826.473384841230654
1808,5828.894701712281858
1809,5829.873272894865295
1810,5830.609366754483744
1811,5832.024679685127012
1812,5836.395271494836379
1813,5840.859360036932230
1814,5841.806346371397922
1815,5843.026954405246215
1816,5843.733719670909522
1817,5848.174313812516630
1818,5849.013153104608136
1819,5852.694896242242066
1820,5854.704515931625792
1821,5864.649976416208119
1822,5865.537448749718351
1823,5868.525855002730168
1824,5871.404070323970700
1825,5872.410602250138254
1826,5874.887658879015362
1827,5875.783611248039961
1828,5877.575116536502719
1829,5878.662603971735734
1830,5880.496563579353278
1831,5882.257619528052601
1832,5884.040137034146028
1833,5885.755589645692453
1834,5888.874259958689436
1835,5889.687211507489337
1836,5890.847544665990426
1837,5892.219960868939779
1838,5893.131242774590646
1839,5894.064302075507840
1840,5896.829944726109716
1841,5898.065101608958685
1842,5900.038908927578632
1843,5900.825522743392867
1844,5903.448969904274236
1845,5904.402093646892354
1846,5905.403366938016916
1847,5907.319561997683195
1848,5911.499130950707695
1849,5916.479493802143224
1850,5917.362342209615235
1851,5917.984997284608653
1852,5920.045275382945874
1853,5922.576282704205369
1854,5924.595196419172680
1855,5927.491175945521718
1856,5929.358040788970357
1857,5930.849725649255561
1858,5932.692336258917749
1859,5934.843967980054003
1860,5936.475012705205700
1861,5938.280405457413508
1862,5939.299084636147199
1863,5940.402046940229411
1864,5944.707179220200487
1865,5948.311387504697450
1866,5949.122462038159028
1867,5950.952634614097406
1868,5952.233714294845413
1869,5952.917124283973862
1870,5958.312678561927896
1871,5962.907441352574097
1872,5964.152845401841660
1873,5965.728579693723077
1874,5966.637190908951197
1875,5968.700156053409046
1876,5978.874519262542890
1877,5980.611743865466451
1878,5981.496743658871310
1879,5983.998526981988107
1880,5984.815316901441292
1881,5987.028454853828407
1882,5990.321541185202477
1883,5991.488006087397480
1884,5993.075872301751588
1885,5994.074104394771894
1886,5994.981324351056173
1887,5998.014615164282986
1888,5998.752688139675229
1889,6001.512201735158669
1890,6012.698383423894484
1891,6014.101880563456689
1892,6015.198015293838580
1893,6018.162771746860926
1894,6019.665550678661020
1895,6022.458808931703061
1896,6024.196846460395136
1897,6026.357925152620737
1898,6027.137513814320300
1899,6029.099311708439927
1900,6029.827008465204017
1901,6033.681284003026121
1902,6044.531905428621030
1903,6046.196376636736204
1904,6048.298324116464755
1905,6048.861514738521691
1906,6050.223594694020903
1907,6051.650205359646861
1908,6053.751902023524053
1909,6054.815111571035231
1910,6056.248831478309512
1911,6059.246356834089056
1912,6061.831513802319932
1913,6064.615513015845863
1914,6068.189931564702420
1915,6071.948012810247747
1916,6072.995875945475746
1917,6074.821099148170106
1918,6075.484940601376366
1919,6076.277727515686820
1920,6078.491861163217436
1921,6081.145885677576189
1922,6083.629094694454579
1923,6087.249226459322017
1924,6088.236371471705752
1925,6089.153780732242012
1926,6093.126105091708268
1927,6095.883544864121177
1928,6099.653243069775272
1929,6103.126467531854360
1930,6103.848557384859305
1931,6105.050767632770658
1932,6106.486792168385364
1933,6108.675810589161301
1934,6110.561605901490111
1935,6112.442807135967087
1936,6114.737069669304219
1937,6117.535057410236732
1938,6120.268658534706447
1939,6122.072468552309147
1940,6123.309378453020145
1941,6124.158427874863264
1942,6125.163480781905491
1943,6126.581934051288954
1944,6129.259202594779708
1945,6130.317654895171472
1946,6132.141405315398515
1947,6135.160384896776122
1948,6135.884609513253963
1949,6137.789779924260984
1950,6138.431251340631206
1951,6140.693687740326823
1952,6143.333007132259809
1953,6147.056809927504219
1954,6148.603152150049027
1955,6149.381375674446645
1956,6150.306798308741236
1957,6151.594401676149573
1958,6152.572511865897468
1959,6153.334445677165604
1960,6156.722812611465088
1961,6159.816763649145287
1962,6161.458500776784604
1963,6162.436045929861393
1964,6163.371485337109334
1965,6166.176160132813493
1966,6169.592915012236517
1967,6170.812232728336312
1968,6174.251221533974785
1969,6175.324170303752908
1970,6176.734631810572864
1971,6179.749761521328765
1972,6181.671410520799327
1973,6184.323774291810878
1974,6185.123414444511582
1975,6187.112943066126718
1976,6190.918620532448585
1977,6193.124181523950028
1978,6194.951205959614526
1979,6198.044456174042352
1980,6198.661515276952741
1981,6200.668438549201710
1982,6201.629469657054869
1983,6203.205509475566032
1984,6208.792435396069777
1985,6210.475999053298438
1986,6212.565367287845220
1987,6213.158213312468433
1988,6214.480802471778588
1989,6215.410730637884626
1990,6217.197752174541165
1991,6219.860074451841683
1992,6221.613638586025445
1993,6223.468289378967711
1994,6225.455127840789828
1995,6226.241121185950760
1996,6228.838929098063090
1997,6229.745849122436084
1998,6232.786239927308998
1999,6233.448621695310067
2000,6236.860887536303380
2001,6239.731394341393752
2002,6240.495181068921738
2003,6243.520864163690021
2004,6244.473321493381263
2005,6247.232986652185900
2006,6249.202419902926522
2007,6253.387849876809923
2008,6255.203651814003024
2009,6257.831041411921433
2010,6258.842520458202671
2011,6259.934194182614192
2012,6260.954565925037059
2013,6261.769631238717011
2014,6264.192590549349916
2015,6274.630552153051212
2016,6275.113612642704538
2017,6276.882308535292395
2018,6279.139508584460600
2019,6279.985674018502323
2020,6290.042462114407499
2021,6291.543752988373853
2022,6293.286201353984325
2023,6294.377018342671363
2024,6295.272746437574824
2025,6299.182769516140979
2026,6303.512784245641342
2027,6307.130316640911587
2028,6308.258393884474572
2029,6309.932351033501618
2030,6310.876444627593628
2031,6311.897150281400172
2032,6313.304091412920570
2033,6315.503313309605801
2034,6317.268627531429047
2035,6320.900997296683272
2036,6323.653482103608440
2037,6324.362575047241990
2038,6325.981666676574605
2039,6328.780440363928392
2040,6329.643841611647076
2041,6334.383709357312000
2042,6335.364062609784014
2043,6337.037649368121492
2044,6338.994975954644360
2045,6341.939352438756941
2046,6343.627927111422650
2047,6345.135069739387291
2048,6348.879275306439922
2049,6349.663552530044399
2050,6350.757989783221092
2051,6352.806057260163470
2052,6353.496606401927238
2053,6355.396286280750246
2054,6356.958097585617907
2055,6358.288281518325675
2056,6362.699844595339528
2057,6365.299497106171657
2058,6367.924844775927340
2059,6369.203370458947575
2060,6369.796412277374657
2061,6370.890354378487245
2062,6372.425114348081479
2063,6383.420182513191321
2064,6384.420618770081091
2065,6385.529040790321233
2066,6386.382269680874742
2067,6388.215645963095994
2068,6390.018112831834515
2069,6391.664411361671227
2070,6392.689363610594228
2071,6395.004224673672070
2072,6400.730734183070126
2073,6405.139048877189452
2074,6408.103049911301241
2075,6411.365626545641135
2076,6412.277918171997953
2077,6414.532822010922246
2078,6416.157882792098462
2079,6418.778831826996793
2080,6419.737200845160260
2081,6423.487280791917328
2082,6424.440672852555508
2083,6425.381260662023124
2084,6428.602592172003824
2085,6429.448169129886082
2086,6432.374711514140472
2087,6434.528396142252859
2088,6438.785790977828583
2089,6443.945070498672976
2090,6445.981061057904299
2091,6446.985482752195821
2092,6449.852075530685397
2093,6450.792062136933055
2094,6452.636026140497052
2095,6454.877873455278859
2096,6456.265869445070166
2097,6457.636557538957277
2098,6458.729364655763675
2099,6460.500798402140390
2100,6461.626261583470296
2101,6465.119096269976581
2102,6465.799163997900905
2103,6470.731249844790000
2104,6471.546007335351533
2105,6475.046387747084736
2106,6476.158458924242950
2107,6478.801227255939921
2108,6479.446158897143505
2109,6481.264013979008269
2110,6482.019195369335648
2111,6482.975578178332398
2112,6485.745117972164735
2113,6487.486592758452389
2114,6489.610207416877529
2115,6492.176205802195000
2116,6493.966446332184205
2117,6496.021607757003039
2118,6501.185222652480661
2119,6504.701550524097001
2120,6507.460239801311218
2121,6509.635126369239515
2122,6515.037268712147124
2123,6520.336221553357973
2124,6521.822128329517909
2125,6524.069764327395205
2126,6524.908986606006692
2127,6527.440969726255389
2128,6529.127472519422554
2129,6530.445814653236084
2130,6532.711106866837326
2131,6533.902561590404730
2132,6534.754291607473533
2133,6536.478800218143078
2134,6538.153667092574324
2135,6539.146754881675406
2136,6541.843859607061859
2137,6543.526335476007262
2138,6545.416345066876602
2139,6549.151139318037167
2140,6550.303759519244522
2141,6552.159149266855820
2142,6552.812429236562821
2143,6555.761299711599349
2144,6556.323396309319833
2145,6557.573036631600189
2146,6561.256481003888439
2147,6565.237333753177154
2148,6567.241124410175871
2149,6569.294587649753339
2150,6569.879321460573919
2151,6572.782350074981878
2152,6575.258469372488435
2153,6576.259158080454654
2154,6579.296401702055846
2155,6581.112911621343301
2156,6583.668455813402034
2157,6585.175402123435560
2158,6586.383339084040927
2159,6588.146951005691335
2160,6589.205646101504499
2161,6590.872635757050375
2162,6595.162868794391215
2163,6597.276072802747876
2164,6599.180952286304091
2165,6600.745534964555191
2166,6601.360040602522531
2167,6602.371430031967975
2168,6604.446422652872570
2169,6605.391947888282630
2170,6607.741748359837402
2171,6609.728385379831707
2172,6611.374235808672893
2173,6614.131808335916503
2174,6615.261895191293661
2175,6615.994730420917222
2176,6617.828113427046446
2177,6618.574001137184496
2178,6619.615339764437522
2179,6620.821129623939669
2180,6625.241017740194366
2181,6626.642964087080145
2182,6628.069841988995904
2183,6629.858738843225183
2184,6631.571467305953774
2185,6632.537793592426169
2186,6633.491937787442112
2187,6634.347322737294235
2188,6635.701704247378984
2189,6636.646101010834172
2190,6637.645668061964898
2191,6643.279879656618505
2192,6644.125199129191969
2193,6645.911685763430796
2194,6646.626147849829067
2195,6649.346189083772515
2196,6650.368168908689768
2197,6651.551080580225062
2198,6653.954172752610248
2199,6658.321354926521963
2200,6659.495746821049579
2201,6660.513774368484519
2202,6662.351497583799755
2203,6663.714459582432028
2204,6664.888252119735625
2205,6666.783712919117534
2206,6667.626655707294049
2207,6670.157254979901154
2208,6675.629904108209303
2209,6678.455281644719435
2210,6679.139800339910835
2211,6680.894467661441013
2212,6681.873972646918446
2213,6682.584673707640832
2214,6686.645271720452911
2215,6688.057087791994491
2216,6689.268709221003519
2217,6691.711669040008019
2218,6692.634511998894595
2219,6693.530870860582581
2220,6694.840518209461152
2221,6696.291137141783111
2222,6699.755050874065091
2223,6700.894837805091811
2224,6701.807821894813969
2225,6704.291549238724656
2226,6706.200140705407648
2227,6709.736639386413117
2228,6711.529487572469407
2229,6712.752303146558916
2230,6714.561799521208741
2231,6717.793848883638930
2232,6720.652533172647054
2233,6723.667147433136961
2234,6725.072616261849362
2235,6727.193115848013804
2236,6727.904052126543320
2237,6729.516305457455928
2238,6733.042084881699338
2239,6737.639010952803801
2240,6739.526492100478208
2241,6741.380567010030973
2242,6745.682960972749243
2243,6750.629427120615219
2244,6752.197014890179162
2245,6754.808028870656926
2246,6755.898477183754039
2247,6759.526130650542655
2248,6760.453023912257777
2249,6762.858521336178455
2250,6766.599008879713438
2251,6770.107844231446506
2252,6771.945246852971650
2253,6773.723604291567426
2254,6774.623245145529836
2255,6778.110848347334468
2256,6780.204992756601314
2257,6781.911424453424843
2258,6785.265382589888759
2259,6787.147035831660105
2260,6788.366646727327861
2261,6789.788786874884863
2262,6791.071059806883568
2263,6796.261618053823440
2264,6800.759746884955348
2265,6801.694525258679278
2266,6804.399592753771685
2267,6806.414196161663313
2268,6808.708439254713085
2269,6813.215791552021074
2270,6814.402162191719071
2271,6815.105147236699850
2272,6817.974051646829139
2273,6818.562869752223378
2274,6821.658483717722447
2275,6822.524984417749693
2276,6826.718544532603119
2277,6829.565005025314349
2278,6831.581079144204523
2279,6833.409057129072607
2280,6834.166197773388376
2281,6835.813784978272452
2282,6836.629380757281069
2283,6838.611256517027869
2284,6840.129887382662673
2285,6843.120032796911801
2286,6846.415823529439876
2287,6848.166388895921045
2288,6850.182332176854288
2289,6851.102971471101228
2290,6853.014617735796492
2291,6856.302861161563669
2292,6858.524575836629992
2293,6860.019165129661815
2294,6861.124238302264530
2295,6863.674826451745503
2296,6864.442957588180434
2297,6865.368307083014770
2298,6867.485431164957845
2299,6870.043292051675053
2300,6871.771894369951951
2301,6875.136151873227391
2302,6876.192781737544465
2303,6877.278177566257000
2304,6878.241138368595784
2305,6879.122856988296917
2306,6881.704994556225756
2307,6882.401998453749002
2308,6884.144926063072489
2309,6885.232048591330567
2310,6897.089336047453799
2311,6898.495373479760019
2312,6899.577114274256019
2313,6900.286179553520014
2314,6903.915677345115000
2315,6905.113766591311105
2316,6906.106035842377423
2317,6908.457063148473935
2318,6910.495546054225997
2319,6911.007855453141019
2320,6912.127651857309502
2321,6914.176861867275875
2322,6918.335444644909330
2323,6920.991363035891482
2324,6926.664604331572264
2325,6927.267242447449462
2326,6932.009778533946701
2327,6942.941736071703417
2328,6944.319706302851955
2329,6946.352748815609630
2330,6948.128633397162957
2331,6950.515926409866552
2332,6951.722670937662770
2333,6955.277882585744919
2334,6957.714377159651121
2335,6958.965220356449208
2336,6959.825374998539701
2337,6962.638297014796080
2338,6965.811402509716572
2339,6968.819088610229301
2340,6970.542926694231937
2341,6972.090991990071416
2342,6973.286501117627267
2343,6976.025381129243215
2344,6976.909953488834617
2345,6980.996847499407522
2346,6981.997701784800483
2347,6984.814387223749691
2348,6990.102969643763572
2349,6991.911298189660556
2350,7001.886555858593965
2351,7002.727575444913782
2352,7008.106183376676199
2353,7008.837444260545453
2354,7010.987973284562031
2355,7014.617433519805672
2356,7015.288117845149827
2357,7017.844456988284037
2358,7020.413578483825404
2359,7021.632190181004262
2360,7022.305949761046577
2361,7024.033550058301444
2362,7028.467853193911651
2363,7032.312860612923032
2364,7034.288177720727617
2365,7036.054039978608671
2366,7036.568039161471461
2367,7037.803280485200048
2368,7041.368477167138735
2369,7043.653822131189372
2370,7044.681758358001389
2371,7046.496136892803406
2372,7047.209209203521823
2373,7049.309622467852932
2374,7050.287726178118646
2375,7051.131073063942495
2376,7052.725956686290374
2377,7053.539932448231411
2378,7055.378548476964170
2379,7056.630848933326888
2380,7059.851302682226560
2381,7060.889703200788063
2382,7063.506883842357638
2383,7065.132652653051991
2384,7067.249184960480306
2385,7068.918982173673612
2386,7070.625619866953457
2387,7072.420880610612585
2388,7073.449749224951120
2389,7075.077196883625220
2390,7075.865089647225432
2391,7077.052217300161828
2392,7078.924798719517639
2393,7081.322793629473381
2394,7082.292739584016090
2395,7082.998529017886540
2396,7084.280092417960077
2397,7094.720003349584658
2398,7095.741640127313985
2399,7096.629072533950421
2400,7098.550685331306340
2401,7099.092939672762441
2402,7100.199718766501064
2403,7101.824067711599128
2404,7103.050454176260246
2405,7104.492746126193197
2406,7105.833016731447060
2407,7109.990941358094460
2408,7110.940929134387261
2409,7112.677013855717632
2410,7117.392923832124325
2411,7122.736817779115881
2412,7123.671097100994302
2413,7124.495099476161158
2414,7125.911080366822716
2415,7127.049381562461349
2416,7129.091811412137758
2417,7130.676131793243258
2418,7131.471397629406965
2419,7134.013344250958653
2420,7136.629176697418188
2421,7138.448884610294044
2422,7141.531668941209318
2423,7142.180362763144331
2424,7143.964404523584562
